Date,Region,Commodity,Year,Month,WeekOfYear,DayOfWeek,DayOfYear,Temperature_C,Rainfall_mm,Humidity_pct,yhat_lkr
2026-03-23,Mullaitivu,Cabbage,2026,3,13,0,82,29.565,139.12,66.11,327.6298
2026-03-30,Mullaitivu,Cabbage,2026,3,14,0,89,31.089000000000002,146.41299999999998,69.02,276.2966
2026-04-06,Mullaitivu,Cabbage,2026,4,15,0,96,28.003,178.226,71.925,303.0112
2026-04-13,Mullaitivu,Cabbage,2026,4,16,0,103,28.826,178.827,79.069,278.5436
2026-04-20,Mullaitivu,Cabbage,2026,4,17,0,110,26.863000000000003,108.65799999999999,69.308,200.5813
2026-04-27,Mullaitivu,Cabbage,2026,4,18,0,117,29.54,115.811,64.51899999999999,191.86235
2026-05-04,Mullaitivu,Cabbage,2026,5,19,0,124,28.978,149.273,65.40400000000001,337.96436
2026-05-11,Mullaitivu,Cabbage,2026,5,20,0,131,28.05360824742268,131.0061855670103,69.59690721649486,339.32892
2026-05-18,Mullaitivu,Cabbage,2026,5,21,0,138,28.417346938775513,175.3591836734694,76.10612244897959,302.07422
2026-05-25,Mullaitivu,Cabbage,2026,5,22,0,145,28.963,195.937,74.314,328.90015
2026-06-01,Mullaitivu,Cabbage,2026,6,23,0,152,26.87,121.29299999999999,69.377,203.94427
2026-06-08,Mullaitivu,Cabbage,2026,6,24,0,159,29.949,131.06799999999998,65.492,314.8946
2026-06-15,Mullaitivu,Cabbage,2026,6,25,0,166,28.378,116.26799999999999,63.794000000000004,250.97023
2026-06-22,Mullaitivu,Cabbage,2026,6,26,0,173,27.603,152.467,69.497,310.2077
2026-06-29,Mullaitivu,Cabbage,2026,6,27,0,180,28.926,172.401,75.682,304.54205
2026-07-06,Mullaitivu,Cabbage,2026,7,28,0,187,29.226,212.514,74.953,270.3168
2026-07-13,Mullaitivu,Cabbage,2026,7,29,0,194,27.041,148.572,66.885,267.4445
2026-07-20,Mullaitivu,Cabbage,2026,7,30,0,201,29.264,141.691,67.865,319.73035
2026-07-27,Mullaitivu,Cabbage,2026,7,31,0,208,29.914,115.035,63.95399999999999,242.6905
2026-08-03,Mullaitivu,Cabbage,2026,8,32,0,215,28.566,205.548,69.456,324.83743
2026-08-10,Mullaitivu,Cabbage,2026,8,33,0,222,28.787628865979382,206.8041237113402,76.84329896907217,329.43594
2026-08-17,Mullaitivu,Cabbage,2026,8,34,0,229,28.490816326530613,182.82551020408164,73.24795918367347,265.42105
2026-08-24,Mullaitivu,Cabbage,2026,8,35,0,236,27.374000000000002,128.833,65.908,280.36914
2026-08-31,Mullaitivu,Cabbage,2026,8,36,0,243,29.639,139.684,65.92,336.4902
2026-09-07,Mullaitivu,Cabbage,2026,9,37,0,250,30.965999999999998,145.029,68.392,313.9085
2026-09-14,Mullaitivu,Cabbage,2026,9,38,0,257,28.188000000000002,176.548,70.759,298.94656
2026-09-21,Mullaitivu,Cabbage,2026,9,39,0,264,28.668000000000003,179.835,79.335,265.07953
2026-09-28,Mullaitivu,Cabbage,2026,9,40,0,271,26.879,114.404,70.718,196.52812
2026-10-05,Mullaitivu,Cabbage,2026,10,41,0,278,29.694000000000003,115.023,64.467,200.39774
2026-10-12,Mullaitivu,Cabbage,2026,10,42,0,285,28.79,145.885,65.762,341.68652
2026-10-19,Mullaitivu,Cabbage,2026,10,43,0,292,28.206999999999997,131.54399999999998,68.919,323.9954
2026-10-26,Mullaitivu,Cabbage,2026,10,44,0,299,28.424,171.295,75.757,280.16245
2026-11-02,Mullaitivu,Cabbage,2026,11,45,0,306,28.928,199.185,74.231,304.43713
2026-11-09,Mullaitivu,Cabbage,2026,11,46,0,313,26.65714285714286,119.2204081632653,69.70408163265306,201.99327
2026-11-16,Mullaitivu,Cabbage,2026,11,47,0,320,30.136082474226807,132.72371134020617,65.46907216494846,310.11816
2026-11-23,Mullaitivu,Cabbage,2026,11,48,0,327,28.298000000000002,121.646,64.52600000000001,289.69614
2026-11-30,Mullaitivu,Cabbage,2026,11,49,0,334,27.848000000000003,140.27800000000002,68.321,350.38727
2026-12-07,Mullaitivu,Cabbage,2026,12,50,0,341,28.816999999999997,171.41400000000002,75.068,299.50232
2026-12-14,Mullaitivu,Cabbage,2026,12,51,0,348,29.511,215.50599999999997,75.952,272.05103
2026-12-21,Mullaitivu,Cabbage,2026,12,52,0,355,26.734,152.798,66.832,269.36307
2026-12-28,Mullaitivu,Cabbage,2026,12,53,0,362,26.110000000000003,183.81,78.98,221.44876
2026-01-05,Mullaitivu,Carrot,2026,1,2,0,5,28.458000000000002,110.89,63.062,320.47833
2026-01-12,Mullaitivu,Carrot,2026,1,3,0,12,27.473000000000003,164.217,70.721,272.30487
2026-01-19,Mullaitivu,Carrot,2026,1,4,0,19,29.01,174.46900000000002,76.098,240.24582
2026-01-26,Mullaitivu,Carrot,2026,1,5,0,26,28.84,206.292,73.833,284.50327
2026-02-02,Mullaitivu,Carrot,2026,2,6,0,33,27.489,143.53,66.887,312.88486
2026-02-09,Mullaitivu,Carrot,2026,2,7,0,40,29.1319587628866,150.32577319587628,68.0979381443299,302.95038
2026-02-16,Mullaitivu,Carrot,2026,2,8,0,47,30.093877551020412,106.5326530612245,63.62142857142857,312.65164
2026-02-23,Mullaitivu,Carrot,2026,2,9,0,54,28.406,212.63400000000001,69.881,334.63705
2026-03-02,Mullaitivu,Carrot,2026,3,10,0,61,29.113000000000003,208.991,76.749,318.47928
2026-03-09,Mullaitivu,Carrot,2026,3,11,0,68,27.778000000000002,173.298,72.71,224.10176
2026-03-16,Mullaitivu,Carrot,2026,3,12,0,75,27.851999999999997,129.015,65.414,305.8463
2026-03-23,Mullaitivu,Carrot,2026,3,13,0,82,29.565,139.12,66.11,311.2466
2026-03-30,Mullaitivu,Carrot,2026,3,14,0,89,31.089000000000002,146.41299999999998,69.02,261.34808
2026-04-06,Mullaitivu,Carrot,2026,4,15,0,96,28.003,178.226,71.925,219.88235
2026-04-13,Mullaitivu,Carrot,2026,4,16,0,103,28.826,178.827,79.069,286.67282
2026-04-20,Mullaitivu,Carrot,2026,4,17,0,110,26.863000000000003,108.65799999999999,69.308,277.5445
2026-04-27,Mullaitivu,Carrot,2026,4,18,0,117,29.54,115.811,64.51899999999999,220.01167
2026-05-04,Mullaitivu,Carrot,2026,5,19,0,124,28.978,149.273,65.40400000000001,295.05634
2026-05-11,Mullaitivu,Carrot,2026,5,20,0,131,28.05360824742268,131.0061855670103,69.59690721649486,292.4407
2026-05-18,Mullaitivu,Carrot,2026,5,21,0,138,28.417346938775513,175.3591836734694,76.10612244897959,267.8726
2026-05-25,Mullaitivu,Carrot,2026,5,22,0,145,28.963,195.937,74.314,255.57529
2026-06-01,Mullaitivu,Carrot,2026,6,23,0,152,26.87,121.29299999999999,69.377,287.59302
2026-06-08,Mullaitivu,Carrot,2026,6,24,0,159,29.949,131.06799999999998,65.492,327.36676
2026-06-15,Mullaitivu,Carrot,2026,6,25,0,166,28.378,116.26799999999999,63.794000000000004,305.92886
2026-06-22,Mullaitivu,Carrot,2026,6,26,0,173,27.603,152.467,69.497,309.84988
2026-06-29,Mullaitivu,Carrot,2026,6,27,0,180,28.926,172.401,75.682,224.06305
2026-07-06,Mullaitivu,Carrot,2026,7,28,0,187,29.226,212.514,74.953,309.55606
2026-07-13,Mullaitivu,Carrot,2026,7,29,0,194,27.041,148.572,66.885,301.47238
2026-07-20,Mullaitivu,Carrot,2026,7,30,0,201,29.264,141.691,67.865,307.77338
2026-07-27,Mullaitivu,Carrot,2026,7,31,0,208,29.914,115.035,63.95399999999999,295.67743
2026-08-03,Mullaitivu,Carrot,2026,8,32,0,215,28.566,205.548,69.456,353.40915
2026-08-10,Mullaitivu,Carrot,2026,8,33,0,222,28.787628865979382,206.8041237113402,76.84329896907217,324.37643
2026-08-17,Mullaitivu,Carrot,2026,8,34,0,229,28.490816326530613,182.82551020408164,73.24795918367347,282.85614
2026-08-24,Mullaitivu,Carrot,2026,8,35,0,236,27.374000000000002,128.833,65.908,300.77228
2026-08-31,Mullaitivu,Carrot,2026,8,36,0,243,29.639,139.684,65.92,320.4051
2026-09-07,Mullaitivu,Carrot,2026,9,37,0,250,30.965999999999998,145.029,68.392,286.96008
2026-09-14,Mullaitivu,Carrot,2026,9,38,0,257,28.188000000000002,176.548,70.759,250.16385
2026-09-21,Mullaitivu,Carrot,2026,9,39,0,264,28.668000000000003,179.835,79.335,310.5806
2026-09-28,Mullaitivu,Carrot,2026,9,40,0,271,26.879,114.404,70.718,280.1759
2026-10-05,Mullaitivu,Carrot,2026,10,41,0,278,29.694000000000003,115.023,64.467,241.02351
2026-10-12,Mullaitivu,Carrot,2026,10,42,0,285,28.79,145.885,65.762,333.12946
2026-10-19,Mullaitivu,Carrot,2026,10,43,0,292,28.206999999999997,131.54399999999998,68.919,287.4774
2026-10-26,Mullaitivu,Carrot,2026,10,44,0,299,28.424,171.295,75.757,306.83853
2026-11-02,Mullaitivu,Carrot,2026,11,45,0,306,28.928,199.185,74.231,298.53732
2026-11-09,Mullaitivu,Carrot,2026,11,46,0,313,26.65714285714286,119.2204081632653,69.70408163265306,305.47687
2026-11-16,Mullaitivu,Carrot,2026,11,47,0,320,30.136082474226807,132.72371134020617,65.46907216494846,290.70148
2026-11-23,Mullaitivu,Carrot,2026,11,48,0,327,28.298000000000002,121.646,64.52600000000001,264.8683
2026-11-30,Mullaitivu,Carrot,2026,11,49,0,334,27.848000000000003,140.27800000000002,68.321,291.33636
2026-12-07,Mullaitivu,Carrot,2026,12,50,0,341,28.816999999999997,171.41400000000002,75.068,282.56635
2026-12-14,Mullaitivu,Carrot,2026,12,51,0,348,29.511,215.50599999999997,75.952,305.4809
2026-12-21,Mullaitivu,Carrot,2026,12,52,0,355,26.734,152.798,66.832,310.9023
2026-12-28,Mullaitivu,Carrot,2026,12,53,0,362,26.110000000000003,183.81,78.98,267.5068
2026-01-05,Mullaitivu,Drumsticks,2026,1,2,0,5,28.458000000000002,110.89,63.062,199.24948
2026-01-12,Mullaitivu,Drumsticks,2026,1,3,0,12,27.473000000000003,164.217,70.721,169.12245
2026-01-19,Mullaitivu,Drumsticks,2026,1,4,0,19,29.01,174.46900000000002,76.098,261.9523
2026-01-26,Mullaitivu,Drumsticks,2026,1,5,0,26,28.84,206.292,73.833,257.32565
2026-02-02,Mullaitivu,Drumsticks,2026,2,6,0,33,27.489,143.53,66.887,174.32947
2026-02-09,Mullaitivu,Drumsticks,2026,2,7,0,40,29.1319587628866,150.32577319587628,68.0979381443299,125.31202
2026-02-16,Mullaitivu,Drumsticks,2026,2,8,0,47,30.093877551020412,106.5326530612245,63.62142857142857,160.45773
2026-02-23,Mullaitivu,Drumsticks,2026,2,9,0,54,28.406,212.63400000000001,69.881,247.3614
2026-03-02,Mullaitivu,Drumsticks,2026,3,10,0,61,29.113000000000003,208.991,76.749,277.72607
2026-03-09,Mullaitivu,Drumsticks,2026,3,11,0,68,27.778000000000002,173.298,72.71,162.4134
2026-03-16,Mullaitivu,Drumsticks,2026,3,12,0,75,27.851999999999997,129.015,65.414,206.85553
2026-03-23,Mullaitivu,Drumsticks,2026,3,13,0,82,29.565,139.12,66.11,264.02927
2026-03-30,Mullaitivu,Drumsticks,2026,3,14,0,89,31.089000000000002,146.41299999999998,69.02,155.5272
2026-04-06,Mullaitivu,Drumsticks,2026,4,15,0,96,28.003,178.226,71.925,206.00272
2026-04-13,Mullaitivu,Drumsticks,2026,4,16,0,103,28.826,178.827,79.069,331.82632
2026-04-20,Mullaitivu,Drumsticks,2026,4,17,0,110,26.863000000000003,108.65799999999999,69.308,159.00679
2026-04-27,Mullaitivu,Drumsticks,2026,4,18,0,117,29.54,115.811,64.51899999999999,153.96379
2026-05-04,Mullaitivu,Drumsticks,2026,5,19,0,124,28.978,149.273,65.40400000000001,231.5168
2026-05-11,Mullaitivu,Drumsticks,2026,5,20,0,131,28.05360824742268,131.0061855670103,69.59690721649486,267.24075
2026-05-18,Mullaitivu,Drumsticks,2026,5,21,0,138,28.417346938775513,175.3591836734694,76.10612244897959,311.131
2026-05-25,Mullaitivu,Drumsticks,2026,5,22,0,145,28.963,195.937,74.314,297.70883
2026-06-01,Mullaitivu,Drumsticks,2026,6,23,0,152,26.87,121.29299999999999,69.377,154.23758
2026-06-08,Mullaitivu,Drumsticks,2026,6,24,0,159,29.949,131.06799999999998,65.492,257.57492
2026-06-15,Mullaitivu,Drumsticks,2026,6,25,0,166,28.378,116.26799999999999,63.794000000000004,204.57181
2026-06-22,Mullaitivu,Drumsticks,2026,6,26,0,173,27.603,152.467,69.497,168.4167
2026-06-29,Mullaitivu,Drumsticks,2026,6,27,0,180,28.926,172.401,75.682,314.7785
2026-07-06,Mullaitivu,Drumsticks,2026,7,28,0,187,29.226,212.514,74.953,304.51703
2026-07-13,Mullaitivu,Drumsticks,2026,7,29,0,194,27.041,148.572,66.885,156.5776
2026-07-20,Mullaitivu,Drumsticks,2026,7,30,0,201,29.264,141.691,67.865,161.19267
2026-07-27,Mullaitivu,Drumsticks,2026,7,31,0,208,29.914,115.035,63.95399999999999,178.21007
2026-08-03,Mullaitivu,Drumsticks,2026,8,32,0,215,28.566,205.548,69.456,185.9809
2026-08-10,Mullaitivu,Drumsticks,2026,8,33,0,222,28.787628865979382,206.8041237113402,76.84329896907217,357.86026
2026-08-17,Mullaitivu,Drumsticks,2026,8,34,0,229,28.490816326530613,182.82551020408164,73.24795918367347,182.13933
2026-08-24,Mullaitivu,Drumsticks,2026,8,35,0,236,27.374000000000002,128.833,65.908,225.69217
2026-08-31,Mullaitivu,Drumsticks,2026,8,36,0,243,29.639,139.684,65.92,275.86053
2026-09-07,Mullaitivu,Drumsticks,2026,9,37,0,250,30.965999999999998,145.029,68.392,197.93411
2026-09-14,Mullaitivu,Drumsticks,2026,9,38,0,257,28.188000000000002,176.548,70.759,220.47763
2026-09-21,Mullaitivu,Drumsticks,2026,9,39,0,264,28.668000000000003,179.835,79.335,338.80392
2026-09-28,Mullaitivu,Drumsticks,2026,9,40,0,271,26.879,114.404,70.718,190.85822
2026-10-05,Mullaitivu,Drumsticks,2026,10,41,0,278,29.694000000000003,115.023,64.467,155.14407
2026-10-12,Mullaitivu,Drumsticks,2026,10,42,0,285,28.79,145.885,65.762,218.27905
2026-10-19,Mullaitivu,Drumsticks,2026,10,43,0,292,28.206999999999997,131.54399999999998,68.919,204.40575
2026-10-26,Mullaitivu,Drumsticks,2026,10,44,0,299,28.424,171.295,75.757,324.64026
2026-11-02,Mullaitivu,Drumsticks,2026,11,45,0,306,28.928,199.185,74.231,274.82278
2026-11-09,Mullaitivu,Drumsticks,2026,11,46,0,313,26.65714285714286,119.2204081632653,69.70408163265306,168.91814
2026-11-16,Mullaitivu,Drumsticks,2026,11,47,0,320,30.136082474226807,132.72371134020617,65.46907216494846,283.03442
2026-11-23,Mullaitivu,Drumsticks,2026,11,48,0,327,28.298000000000002,121.646,64.52600000000001,165.25833
2026-11-30,Mullaitivu,Drumsticks,2026,11,49,0,334,27.848000000000003,140.27800000000002,68.321,186.94913
2026-12-07,Mullaitivu,Drumsticks,2026,12,50,0,341,28.816999999999997,171.41400000000002,75.068,323.86404
2026-12-14,Mullaitivu,Drumsticks,2026,12,51,0,348,29.511,215.50599999999997,75.952,328.8468
2026-12-21,Mullaitivu,Drumsticks,2026,12,52,0,355,26.734,152.798,66.832,171.87965
2026-12-28,Mullaitivu,Drumsticks,2026,12,53,0,362,26.110000000000003,183.81,78.98,275.53433
2026-01-05,Mullaitivu,Jackfruit,2026,1,2,0,5,28.458000000000002,110.89,63.062,278.61523
2026-01-12,Mullaitivu,Jackfruit,2026,1,3,0,12,27.473000000000003,164.217,70.721,264.81537
2026-01-19,Mullaitivu,Jackfruit,2026,1,4,0,19,29.01,174.46900000000002,76.098,280.0012
2026-01-26,Mullaitivu,Jackfruit,2026,1,5,0,26,28.84,206.292,73.833,275.5479
2026-02-02,Mullaitivu,Jackfruit,2026,2,6,0,33,27.489,143.53,66.887,311.53726
2026-02-09,Mullaitivu,Jackfruit,2026,2,7,0,40,29.1319587628866,150.32577319587628,68.0979381443299,273.14746
2026-02-16,Mullaitivu,Jackfruit,2026,2,8,0,47,30.093877551020412,106.5326530612245,63.62142857142857,403.6224
2026-02-23,Mullaitivu,Jackfruit,2026,2,9,0,54,28.406,212.63400000000001,69.881,249.53014
2026-03-02,Mullaitivu,Jackfruit,2026,3,10,0,61,29.113000000000003,208.991,76.749,319.709
2026-03-09,Mullaitivu,Jackfruit,2026,3,11,0,68,27.778000000000002,173.298,72.71,263.1582
2026-03-16,Mullaitivu,Jackfruit,2026,3,12,0,75,27.851999999999997,129.015,65.414,336.23505
2026-03-23,Mullaitivu,Jackfruit,2026,3,13,0,82,29.565,139.12,66.11,304.45502
2026-03-30,Mullaitivu,Jackfruit,2026,3,14,0,89,31.089000000000002,146.41299999999998,69.02,244.60065
2026-04-06,Mullaitivu,Jackfruit,2026,4,15,0,96,28.003,178.226,71.925,278.06067
2026-04-13,Mullaitivu,Jackfruit,2026,4,16,0,103,28.826,178.827,79.069,247.36905
2026-04-20,Mullaitivu,Jackfruit,2026,4,17,0,110,26.863000000000003,108.65799999999999,69.308,349.10333
2026-04-27,Mullaitivu,Jackfruit,2026,4,18,0,117,29.54,115.811,64.51899999999999,285.46353
2026-05-04,Mullaitivu,Jackfruit,2026,5,19,0,124,28.978,149.273,65.40400000000001,279.76526
2026-05-11,Mullaitivu,Jackfruit,2026,5,20,0,131,28.05360824742268,131.0061855670103,69.59690721649486,331.73206
2026-05-18,Mullaitivu,Jackfruit,2026,5,21,0,138,28.417346938775513,175.3591836734694,76.10612244897959,220.85448
2026-05-25,Mullaitivu,Jackfruit,2026,5,22,0,145,28.963,195.937,74.314,330.17142
2026-06-01,Mullaitivu,Jackfruit,2026,6,23,0,152,26.87,121.29299999999999,69.377,315.106
2026-06-08,Mullaitivu,Jackfruit,2026,6,24,0,159,29.949,131.06799999999998,65.492,368.64386
2026-06-15,Mullaitivu,Jackfruit,2026,6,25,0,166,28.378,116.26799999999999,63.794000000000004,289.87643
2026-06-22,Mullaitivu,Jackfruit,2026,6,26,0,173,27.603,152.467,69.497,280.16412
2026-06-29,Mullaitivu,Jackfruit,2026,6,27,0,180,28.926,172.401,75.682,265.3347
2026-07-06,Mullaitivu,Jackfruit,2026,7,28,0,187,29.226,212.514,74.953,321.719
2026-07-13,Mullaitivu,Jackfruit,2026,7,29,0,194,27.041,148.572,66.885,258.65372
2026-07-20,Mullaitivu,Jackfruit,2026,7,30,0,201,29.264,141.691,67.865,294.26248
2026-07-27,Mullaitivu,Jackfruit,2026,7,31,0,208,29.914,115.035,63.95399999999999,352.92227
2026-08-03,Mullaitivu,Jackfruit,2026,8,32,0,215,28.566,205.548,69.456,228.26358
2026-08-10,Mullaitivu,Jackfruit,2026,8,33,0,222,28.787628865979382,206.8041237113402,76.84329896907217,282.17807
2026-08-17,Mullaitivu,Jackfruit,2026,8,34,0,229,28.490816326530613,182.82551020408164,73.24795918367347,272.04028
2026-08-24,Mullaitivu,Jackfruit,2026,8,35,0,236,27.374000000000002,128.833,65.908,306.12982
2026-08-31,Mullaitivu,Jackfruit,2026,8,36,0,243,29.639,139.684,65.92,303.09445
2026-09-07,Mullaitivu,Jackfruit,2026,9,37,0,250,30.965999999999998,145.029,68.392,257.65445
2026-09-14,Mullaitivu,Jackfruit,2026,9,38,0,257,28.188000000000002,176.548,70.759,261.37454
2026-09-21,Mullaitivu,Jackfruit,2026,9,39,0,264,28.668000000000003,179.835,79.335,195.93405
2026-09-28,Mullaitivu,Jackfruit,2026,9,40,0,271,26.879,114.404,70.718,298.5835
2026-10-05,Mullaitivu,Jackfruit,2026,10,41,0,278,29.694000000000003,115.023,64.467,297.04224
2026-10-12,Mullaitivu,Jackfruit,2026,10,42,0,285,28.79,145.885,65.762,256.67682
2026-10-19,Mullaitivu,Jackfruit,2026,10,43,0,292,28.206999999999997,131.54399999999998,68.919,370.4092
2026-10-26,Mullaitivu,Jackfruit,2026,10,44,0,299,28.424,171.295,75.757,216.45769
2026-11-02,Mullaitivu,Jackfruit,2026,11,45,0,306,28.928,199.185,74.231,294.92242
2026-11-09,Mullaitivu,Jackfruit,2026,11,46,0,313,26.65714285714286,119.2204081632653,69.70408163265306,315.19305
2026-11-16,Mullaitivu,Jackfruit,2026,11,47,0,320,30.136082474226807,132.72371134020617,65.46907216494846,378.92694
2026-11-23,Mullaitivu,Jackfruit,2026,11,48,0,327,28.298000000000002,121.646,64.52600000000001,318.70682
2026-11-30,Mullaitivu,Jackfruit,2026,11,49,0,334,27.848000000000003,140.27800000000002,68.321,276.43665
2026-12-07,Mullaitivu,Jackfruit,2026,12,50,0,341,28.816999999999997,171.41400000000002,75.068,273.91776
2026-12-14,Mullaitivu,Jackfruit,2026,12,51,0,348,29.511,215.50599999999997,75.952,358.4574
2026-12-21,Mullaitivu,Jackfruit,2026,12,52,0,355,26.734,152.798,66.832,267.59256
2026-12-28,Mullaitivu,Jackfruit,2026,12,53,0,362,26.110000000000003,183.81,78.98,305.6572
2026-01-05,Mullaitivu,Knol-Khol,2026,1,2,0,5,28.458000000000002,110.89,63.062,297.92963
2026-01-12,Mullaitivu,Knol-Khol,2026,1,3,0,12,27.473000000000003,164.217,70.721,274.1395
2026-01-19,Mullaitivu,Knol-Khol,2026,1,4,0,19,29.01,174.46900000000002,76.098,272.04968
2026-01-26,Mullaitivu,Knol-Khol,2026,1,5,0,26,28.84,206.292,73.833,384.46924
2026-02-02,Mullaitivu,Knol-Khol,2026,2,6,0,33,27.489,143.53,66.887,271.67523
2026-02-09,Mullaitivu,Knol-Khol,2026,2,7,0,40,29.1319587628866,150.32577319587628,68.0979381443299,297.7479
2026-02-16,Mullaitivu,Knol-Khol,2026,2,8,0,47,30.093877551020412,106.5326530612245,63.62142857142857,290.18604
2026-02-23,Mullaitivu,Knol-Khol,2026,2,9,0,54,28.406,212.63400000000001,69.881,305.02225
2026-03-02,Mullaitivu,Knol-Khol,2026,3,10,0,61,29.113000000000003,208.991,76.749,329.01932
2026-03-09,Mullaitivu,Knol-Khol,2026,3,11,0,68,27.778000000000002,173.298,72.71,306.11707
2026-03-16,Mullaitivu,Knol-Khol,2026,3,12,0,75,27.851999999999997,129.015,65.414,232.20204
2026-03-23,Mullaitivu,Knol-Khol,2026,3,13,0,82,29.565,139.12,66.11,265.76117
2026-03-30,Mullaitivu,Knol-Khol,2026,3,14,0,89,31.089000000000002,146.41299999999998,69.02,322.39642
2026-04-06,Mullaitivu,Knol-Khol,2026,4,15,0,96,28.003,178.226,71.925,299.04947
2026-04-13,Mullaitivu,Knol-Khol,2026,4,16,0,103,28.826,178.827,79.069,239.01482
2026-04-20,Mullaitivu,Knol-Khol,2026,4,17,0,110,26.863000000000003,108.65799999999999,69.308,262.31384
2026-04-27,Mullaitivu,Knol-Khol,2026,4,18,0,117,29.54,115.811,64.51899999999999,271.19315
2026-05-04,Mullaitivu,Knol-Khol,2026,5,19,0,124,28.978,149.273,65.40400000000001,301.27618
2026-05-11,Mullaitivu,Knol-Khol,2026,5,20,0,131,28.05360824742268,131.0061855670103,69.59690721649486,229.08868
2026-05-18,Mullaitivu,Knol-Khol,2026,5,21,0,138,28.417346938775513,175.3591836734694,76.10612244897959,279.5908
2026-05-25,Mullaitivu,Knol-Khol,2026,5,22,0,145,28.963,195.937,74.314,262.38635
2026-06-01,Mullaitivu,Knol-Khol,2026,6,23,0,152,26.87,121.29299999999999,69.377,220.80405
2026-06-08,Mullaitivu,Knol-Khol,2026,6,24,0,159,29.949,131.06799999999998,65.492,261.15076
2026-06-15,Mullaitivu,Knol-Khol,2026,6,25,0,166,28.378,116.26799999999999,63.794000000000004,294.0647
2026-06-22,Mullaitivu,Knol-Khol,2026,6,26,0,173,27.603,152.467,69.497,277.5624
2026-06-29,Mullaitivu,Knol-Khol,2026,6,27,0,180,28.926,172.401,75.682,271.95248
2026-07-06,Mullaitivu,Knol-Khol,2026,7,28,0,187,29.226,212.514,74.953,286.86703
2026-07-13,Mullaitivu,Knol-Khol,2026,7,29,0,194,27.041,148.572,66.885,285.42358
2026-07-20,Mullaitivu,Knol-Khol,2026,7,30,0,201,29.264,141.691,67.865,263.7669
2026-07-27,Mullaitivu,Knol-Khol,2026,7,31,0,208,29.914,115.035,63.95399999999999,289.6649
2026-08-03,Mullaitivu,Knol-Khol,2026,8,32,0,215,28.566,205.548,69.456,318.14725
2026-08-10,Mullaitivu,Knol-Khol,2026,8,33,0,222,28.787628865979382,206.8041237113402,76.84329896907217,338.97028
2026-08-17,Mullaitivu,Knol-Khol,2026,8,34,0,229,28.490816326530613,182.82551020408164,73.24795918367347,326.39444
2026-08-24,Mullaitivu,Knol-Khol,2026,8,35,0,236,27.374000000000002,128.833,65.908,210.48465
2026-08-31,Mullaitivu,Knol-Khol,2026,8,36,0,243,29.639,139.684,65.92,265.4346
2026-09-07,Mullaitivu,Knol-Khol,2026,9,37,0,250,30.965999999999998,145.029,68.392,328.87253
2026-09-14,Mullaitivu,Knol-Khol,2026,9,38,0,257,28.188000000000002,176.548,70.759,282.72
2026-09-21,Mullaitivu,Knol-Khol,2026,9,39,0,264,28.668000000000003,179.835,79.335,232.76335
2026-09-28,Mullaitivu,Knol-Khol,2026,9,40,0,271,26.879,114.404,70.718,268.28775
2026-10-05,Mullaitivu,Knol-Khol,2026,10,41,0,278,29.694000000000003,115.023,64.467,276.5818
2026-10-12,Mullaitivu,Knol-Khol,2026,10,42,0,285,28.79,145.885,65.762,291.3442
2026-10-19,Mullaitivu,Knol-Khol,2026,10,43,0,292,28.206999999999997,131.54399999999998,68.919,251.35335
2026-10-26,Mullaitivu,Knol-Khol,2026,10,44,0,299,28.424,171.295,75.757,267.96964
2026-11-02,Mullaitivu,Knol-Khol,2026,11,45,0,306,28.928,199.185,74.231,242.52737
2026-11-09,Mullaitivu,Knol-Khol,2026,11,46,0,313,26.65714285714286,119.2204081632653,69.70408163265306,224.92825
2026-11-16,Mullaitivu,Knol-Khol,2026,11,47,0,320,30.136082474226807,132.72371134020617,65.46907216494846,253.77113
2026-11-23,Mullaitivu,Knol-Khol,2026,11,48,0,327,28.298000000000002,121.646,64.52600000000001,253.43575
2026-11-30,Mullaitivu,Knol-Khol,2026,11,49,0,334,27.848000000000003,140.27800000000002,68.321,271.9684
2026-12-07,Mullaitivu,Knol-Khol,2026,12,50,0,341,28.816999999999997,171.41400000000002,75.068,236.4875
2026-12-14,Mullaitivu,Knol-Khol,2026,12,51,0,348,29.511,215.50599999999997,75.952,317.2462
2026-12-21,Mullaitivu,Knol-Khol,2026,12,52,0,355,26.734,152.798,66.832,271.61694
2026-12-28,Mullaitivu,Knol-Khol,2026,12,53,0,362,26.110000000000003,183.81,78.98,319.65195
2026-01-05,Mullaitivu,Leeks,2026,1,2,0,5,28.458000000000002,110.89,63.062,372.90082
2026-01-12,Mullaitivu,Leeks,2026,1,3,0,12,27.473000000000003,164.217,70.721,251.8668
2026-01-19,Mullaitivu,Leeks,2026,1,4,0,19,29.01,174.46900000000002,76.098,333.20407
2026-01-26,Mullaitivu,Leeks,2026,1,5,0,26,28.84,206.292,73.833,372.4116
2026-02-02,Mullaitivu,Leeks,2026,2,6,0,33,27.489,143.53,66.887,281.4146
2026-02-09,Mullaitivu,Leeks,2026,2,7,0,40,29.1319587628866,150.32577319587628,68.0979381443299,255.4011
2026-02-16,Mullaitivu,Leeks,2026,2,8,0,47,30.093877551020412,106.5326530612245,63.62142857142857,294.13245
2026-02-23,Mullaitivu,Leeks,2026,2,9,0,54,28.406,212.63400000000001,69.881,320.45135
2026-03-02,Mullaitivu,Leeks,2026,3,10,0,61,29.113000000000003,208.991,76.749,337.36163
